workload,batch,trace_id,kernel_run_id,sm,block_count,sched_event_count,sched_cycles_total,sched_mean_cycles,sched_p95_cycles,sched_max_cycles,work_cycles_total,block_elapsed_mean_cycles,block_elapsed_p95_cycles,inferred_slot_count
mixed,16,Mar08_221221_1838818,2.302195,64,8,2,7541,3770.5,5349.55,5525,605210,75651.25,85358.75,6
mixed,16,Mar08_221221_1838818,2.302195,65,8,2,10862,5431.0,7404.7,7624,644692,80586.5,92635.75,6
mixed,16,Mar08_221221_1838818,2.302195,66,8,2,7404,3702.0,5277.0,5452,635959,79494.875,93520.84999999999,6
mixed,16,Mar08_221221_1838818,2.302195,67,8,2,11068,5534.0,7478.0,7694,615364,76920.5,87845.55,6
mixed,16,Mar08_221221_1838818,2.302195,68,8,2,14803,7401.5,13701.949999999999,14402,634664,79333.0,93307.5,6
mixed,16,Mar08_221221_1838818,2.302195,69,7,1,7667,7667.0,7667.0,7667,588150,84021.42857142857,93275.0,6
mixed,16,Mar08_221221_1838818,2.302195,70,7,1,1966,1966.0,1966.0,1966,583493,83356.14285714286,93490.3,6
mixed,16,Mar08_221221_1838818,2.302195,71,7,1,3340,3340.0,3340.0,3340,563640,80520.0,93569.0,6
mixed,16,Mar08_221221_1838818,2.302195,72,9,3,9478,3159.3333333333335,5178.599999999999,5529,702544,78060.44444444444,86017.2,6
mixed,16,Mar08_221221_1838818,2.302195,73,8,2,10862,5431.0,7348.9,7562,609435,76179.375,92215.04999999999,6
mixed,16,Mar08_221221_1838818,2.302195,74,8,2,7387,3693.5,5284.25,5461,612115,76514.375,93368.45,6
mixed,16,Mar08_221221_1838818,2.302195,75,8,2,11047,5523.5,7451.75,7666,606660,75832.5,86765.95,6
mixed,16,Mar08_221221_1838818,2.302195,76,8,2,15009,7504.5,13766.25,14462,646871,80858.875,93583.65,6
mixed,16,Mar08_221221_1838818,2.302195,77,7,1,7689,7689.0,7689.0,7689,574949,82135.57142857143,93583.0,6
mixed,16,Mar08_221221_1838818,2.302195,78,6,0,0,0.0,0.0,0,508613,84768.83333333333,94121.0,6
mixed,16,Mar08_221221_1838818,2.302195,79,7,1,3361,3361.0,3361.0,3361,563570,80510.0,94016.79999999999,6
mixed,16,Mar08_221221_1838818,2.302195,80,8,2,7520,3760.0,5306.2,5478,594742,74342.75,85093.8,6
mixed,16,Mar08_221221_1838818,2.302195,81,8,2,11183,5591.5,7410.849999999999,7613,628004,78500.5,92397.34999999999,6
mixed,16,Mar08_221221_1838818,2.302195,82,9,3,9239,3079.6666666666665,5107.799999999999,5461,695645,77293.88888888889,93330.0,6
mixed,16,Mar08_221221_1838818,2.302195,83,8,2,11097,5548.5,7401.15,7607,617599,77199.875,87031.59999999999,6
mixed,16,Mar08_221221_1838818,2.302195,84,8,2,14441,7220.5,11911.75,12433,624695,78086.875,93472.7,6
mixed,16,Mar08_221221_1838818,2.302195,85,7,1,7699,7699.0,7699.0,7699,581527,83075.28571428571,93419.2,6
mixed,16,Mar08_221221_1838818,2.302195,86,7,1,3152,3152.0,3152.0,3152,573573,81939.0,92894.4,6
mixed,16,Mar08_221221_1838818,2.302195,87,7,1,4144,4144.0,4144.0,4144,562605,80372.14285714286,94041.2,6
mixed,16,Mar08_221221_1838818,2.302195,88,9,3,9563,3187.6666666666665,3902.4,3996,667831,74203.44444444444,85730.4,6
mixed,16,Mar08_221221_1838818,2.302195,89,8,2,11556,5778.0,7558.2,7756,631977,78997.125,92435.2,6
mixed,16,Mar08_221221_1838818,2.302195,90,9,3,9166,3055.3333333333335,3870.4,3956,689636,76626.22222222222,92190.4,6
mixed,16,Mar08_221221_1838818,2.302195,91,8,2,11831,5915.5,7551.25,7733,626709,78338.625,87774.95,6
mixed,16,Mar08_221221_1838818,2.302195,92,8,2,13490,6745.0,11775.099999999999,12334,629826,78728.25,92372.59999999999,6
mixed,16,Mar08_221221_1838818,2.302195,93,7,1,7804,7804.0,7804.0,7804,581479,83068.42857142857,93348.2,6
mixed,16,Mar08_221221_1838818,2.302195,94,7,1,3080,3080.0,3080.0,3080,564043,80577.57142857143,92455.59999999999,6
mixed,16,Mar08_221221_1838818,2.302195,95,7,1,4107,4107.0,4107.0,4107,581685,83097.85714285714,93576.9,6
mixed,16,Mar08_221221_1838818,2.302195,96,9,3,9534,3178.0,3914.5,4005,704763,78307.0,85677.2,6
mixed,16,Mar08_221221_1838818,2.302195,97,8,2,12139,6069.5,7663.849999999999,7841,608590,76073.75,92288.9,6
mixed,16,Mar08_221221_1838818,2.302195,98,9,3,9284,3094.6666666666665,3899.0,3983,667828,74203.11111111111,92503.0,6
mixed,16,Mar08_221221_1838818,2.302195,99,8,2,11870,5935.0,7598.2,7783,603363,75420.375,87221.7,6
mixed,16,Mar08_221221_1838818,2.302195,100,8,2,13628,6814.0,12539.8,13176,660932,82616.5,92753.65,6
mixed,16,Mar08_221221_1838818,2.302195,101,7,1,7820,7820.0,7820.0,7820,591266,84466.57142857143,93768.3,6
mixed,16,Mar08_221221_1838818,2.302195,102,7,1,3157,3157.0,3157.0,3157,586941,83848.71428571429,92652.8,6
mixed,16,Mar08_221221_1838818,2.302195,103,7,1,4150,4150.0,4150.0,4150,575200,82171.42857142857,93755.29999999999,6
mixed,16,Mar08_221221_1838818,2.302195,104,9,3,9424,3141.3333333333335,3932.9,4030,651919,72435.44444444444,84270.4,6
mixed,16,Mar08_221221_1838818,2.302195,105,8,2,12280,6140.0,7563.8,7722,628191,78523.875,92425.65,6
mixed,16,Mar08_221221_1838818,2.302195,106,9,3,9244,3081.3333333333335,3876.1,3972,712310,79145.55555555556,92361.0,6
mixed,16,Mar08_221221_1838818,2.302195,107,9,3,13046,4348.666666666667,7486.2,7740,665749,73972.11111111111,86169.8,6
mixed,16,Mar08_221221_1838818,2.302195,108,8,2,14188,7094.0,11840.6,12368,622838,77854.75,92693.15,6
mixed,16,Mar08_221221_1838818,2.302195,109,7,1,7776,7776.0,7776.0,7776,577044,82434.85714285714,94125.79999999999,6
mixed,16,Mar08_221221_1838818,2.302195,110,7,1,3109,3109.0,3109.0,3109,579730,82818.57142857143,92701.4,6
mixed,16,Mar08_221221_1838818,2.302195,111,8,2,13725,6862.5,8379.45,8548,628826,78603.25,93580.25,6
mixed,16,Mar08_221221_1838818,2.302195,112,9,3,9410,3136.6666666666665,3905.5,4003,672584,74731.55555555556,84054.8,6
mixed,16,Mar08_221221_1838818,2.302195,113,8,2,12749,6374.5,7704.25,7852,619687,77460.875,92719.9,6
mixed,16,Mar08_221221_1838818,2.302195,114,9,3,9288,3096.0,3820.4,3903,672990,74776.66666666667,92146.2,6
mixed,16,Mar08_221221_1838818,2.302195,115,9,3,13034,4344.666666666667,7500.9,7758,676306,75145.11111111111,87667.2,6
mixed,16,Mar08_221221_1838818,2.302195,116,8,2,14426,7213.0,11813.8,12325,611844,76480.5,92261.65,6
mixed,16,Mar08_221221_1838818,2.302195,117,7,1,7834,7834.0,7834.0,7834,574301,82043.0,93670.59999999999,6
mixed,16,Mar08_221221_1838818,2.302195,118,7,1,3147,3147.0,3147.0,3147,586329,83761.28571428571,92532.3,6
mixed,16,Mar08_221221_1838818,2.302195,119,8,2,5265,2632.5,4963.05,5222,627751,78468.875,93404.75,6
mixed,16,Mar08_221221_1838818,2.302195,120,9,3,9620,3206.6666666666665,3918.1,4006,674740,74971.11111111111,84331.0,6
mixed,16,Mar08_221221_1838818,2.302195,121,8,2,12718,6359.0,7687.4,7835,632186,79023.25,93005.29999999999,6
mixed,16,Mar08_221221_1838818,2.302195,122,9,3,9384,3128.0,3928.2999999999997,4011,693399,77044.33333333333,92548.4,6
mixed,16,Mar08_221221_1838818,2.302195,123,9,3,13257,4419.0,7656.2,7922,681602,75733.55555555556,86345.0,6
mixed,16,Mar08_221221_1838818,2.302195,124,8,2,13334,6667.0,11814.099999999999,12386,614143,76767.875,92448.15,6
mixed,16,Mar08_221221_1838818,2.302195,125,7,1,7792,7792.0,7792.0,7792,582950,83278.57142857143,93865.09999999999,6
mixed,16,Mar08_221221_1838818,2.302195,126,7,1,3072,3072.0,3072.0,3072,584600,83514.28571428571,92690.09999999999,6
mixed,16,Mar08_221221_1838818,2.302195,127,8,2,13769,6884.5,8369.95,8535,643525,80440.625,93550.4,6
mixed,32,Mar08_221228_1838991,2.225235,0,17,11,81368,7397.090909090909,22714.5,30478,1318935,77584.41176470589,90654.0,6
mixed,32,Mar08_221228_1838991,2.225235,1,16,10,71610,7161.0,21524.249999999978,30522,1242179,77636.1875,90528.5,6
mixed,32,Mar08_221228_1838991,2.225235,2,16,10,61365,6136.5,18296.44999999999,22112,1225404,76587.75,91515.75,6
mixed,32,Mar08_221228_1838991,2.225235,3,16,10,70070,7007.0,18046.19999999999,21594,1252370,78273.125,92419.0,6
mixed,32,Mar08_221228_1838991,2.225235,4,15,9,59976,6664.0,18557.199999999997,21760,1205874,80391.6,91580.4,6
mixed,32,Mar08_221228_1838991,2.225235,5,16,10,73206,7320.6,18038.09999999999,21945,1246342,77896.375,90845.25,6
mixed,32,Mar08_221228_1838991,2.225235,6,16,10,73706,7370.6,25283.24999999999,30078,1276742,79796.375,92294.25,6
mixed,32,Mar08_221228_1838991,2.225235,7,16,10,70205,7020.5,20234.099999999977,29919,1259614,78725.875,91493.5,6
mixed,32,Mar08_221228_1838991,2.225235,8,16,10,72369,7236.9,20657.149999999976,30545,1216201,76012.5625,90812.5,6
mixed,32,Mar08_221228_1838991,2.225235,9,17,11,81571,7415.545454545455,27323.0,30434,1278393,75199.58823529411,86929.2,6
mixed,32,Mar08_221228_1838991,2.225235,10,16,10,71489,7148.9,20416.849999999995,22229,1251361,78210.0625,92860.75,6
mixed,32,Mar08_221228_1838991,2.225235,11,16,10,73641,7364.1,18113.049999999992,21691,1241173,77573.3125,91738.25,6
mixed,32,Mar08_221228_1838991,2.225235,12,14,8,60612,7576.5,16955.949999999993,21787,1149233,82088.07142857143,92566.75,6
mixed,32,Mar08_221228_1838991,2.225235,13,15,9,66398,7377.555555555556,18571.6,21894,1223958,81597.2,91822.5,6
mixed,32,Mar08_221228_1838991,2.225235,14,16,10,70851,7085.1,20106.099999999977,30088,1292820,80801.25,92426.5,6
mixed,32,Mar08_221228_1838991,2.225235,15,15,9,55293,6143.666666666667,21034.799999999992,29980,1221908,81460.53333333334,92595.3,6
mixed,32,Mar08_221228_1838991,2.225235,16,16,10,69026,6902.6,21960.69999999998,30508,1257131,78570.6875,90733.25,6
mixed,32,Mar08_221228_1838991,2.225235,17,17,11,82464,7496.727272727273,24008.5,30516,1348270,79310.0,90253.4,6
mixed,32,Mar08_221228_1838991,2.225235,18,16,10,67527,6752.7,18347.34999999999,22153,1229969,76873.0625,91675.25,6
mixed,32,Mar08_221228_1838991,2.225235,19,16,10,71794,7179.4,17989.19999999999,21546,1230840,76927.5,90938.25,6
mixed,32,Mar08_221228_1838991,2.225235,20,14,8,60981,7622.625,19036.149999999994,21812,1179754,84268.14285714286,93033.5,6
mixed,32,Mar08_221228_1838991,2.225235,21,16,10,76227,7622.7,18094.799999999992,21954,1233452,77090.75,92974.25,6
mixed,32,Mar08_221228_1838991,2.225235,22,16,10,60599,6059.9,19093.099999999977,30038,1260255,78765.9375,92610.0,6
mixed,32,Mar08_221228_1838991,2.225235,23,15,9,64526,7169.555555555556,22896.999999999993,30001,1231203,82080.2,92423.2,6
mixed,32,Mar08_221228_1838991,2.225235,24,17,11,77339,7030.818181818182,19337.5,30625,1301550,76561.76470588235,87450.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,25,16,10,67125,6712.5,22202.749999999978,30449,1222052,76378.25,87398.5,6
mixed,32,Mar08_221228_1838991,2.225235,26,15,9,61638,6848.666666666667,18800.999999999996,22197,1188795,79253.0,91650.79999999999,6
mixed,32,Mar08_221228_1838991,2.225235,27,16,10,59667,5966.7,18090.64999999999,21638,1248014,78000.875,90771.0,6
mixed,32,Mar08_221228_1838991,2.225235,28,16,10,74955,7495.5,21469.1,21749,1258615,78663.4375,90584.25,6
mixed,32,Mar08_221228_1838991,2.225235,29,14,8,61584,7698.0,19383.699999999997,21777,1153063,82361.64285714286,91889.75,6
mixed,32,Mar08_221228_1838991,2.225235,30,16,10,74140,7414.0,23485.949999999983,30051,1289083,80567.6875,91277.75,6
mixed,32,Mar08_221228_1838991,2.225235,31,16,10,72422,7242.2,25235.29999999999,29954,1253105,78319.0625,92546.0,6
mixed,32,Mar08_221228_1838991,2.225235,32,15,9,57674,6408.222222222223,20434.39999999999,30520,1190170,79344.66666666667,90713.2,6
mixed,32,Mar08_221228_1838991,2.225235,33,17,11,66377,6034.272727272727,19080.0,30553,1314849,77344.05882352941,90240.0,6
mixed,32,Mar08_221228_1838991,2.225235,34,17,11,77697,7063.363636363636,18035.5,22282,1298755,76397.35294117648,90802.0,6
mixed,32,Mar08_221228_1838991,2.225235,35,17,11,78836,7166.909090909091,18497.5,21649,1355449,79732.29411764706,91614.2,6
mixed,32,Mar08_221228_1838991,2.225235,36,16,10,70168,7016.8,15536.049999999985,21724,1244622,77788.875,92704.75,6
mixed,32,Mar08_221228_1838991,2.225235,37,16,10,67883,6788.3,18101.499999999993,21904,1258173,78635.8125,90779.75,6
mixed,32,Mar08_221228_1838991,2.225235,38,15,9,53209,5912.111111111111,20235.39999999999,30223,1190000,79333.33333333333,91867.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,39,15,9,63590,7065.555555555556,22495.999999999993,29888,1215077,81005.13333333333,92402.2,6
mixed,32,Mar08_221228_1838991,2.225235,40,16,10,65851,6585.1,20107.949999999975,30381,1213948,75871.75,87814.0,6
mixed,32,Mar08_221228_1838991,2.225235,41,16,10,59578,5957.8,21175.049999999977,30450,1241306,77581.625,90529.0,6
mixed,32,Mar08_221228_1838991,2.225235,42,16,10,73288,7328.8,18193.799999999992,21774,1191084,74442.75,91032.0,6
mixed,32,Mar08_221228_1838991,2.225235,43,16,10,69876,6987.6,18533.999999999993,22350,1283003,80187.6875,92920.0,6
mixed,32,Mar08_221228_1838991,2.225235,44,15,9,62294,6921.555555555556,18558.399999999998,21840,1203361,80224.06666666667,91945.2,6
mixed,32,Mar08_221228_1838991,2.225235,45,17,11,81902,7445.636363636364,18033.5,21583,1373421,80789.4705882353,90206.2,6
mixed,32,Mar08_221228_1838991,2.225235,46,14,8,57051,7131.375,22878.19999999999,29804,1151262,82233.0,92891.8,6
mixed,32,Mar08_221228_1838991,2.225235,47,15,9,59750,6638.888888888889,20924.19999999999,29849,1198123,79874.86666666667,91387.09999999999,6
mixed,32,Mar08_221228_1838991,2.225235,48,16,10,58556,5855.6,19013.549999999974,30552,1280430,80026.875,90383.25,6
mixed,32,Mar08_221228_1838991,2.225235,49,17,11,78799,7163.545454545455,21499.5,29897,1291879,75992.88235294117,87783.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,50,17,11,74313,6755.727272727273,17440.5,21497,1286724,75689.64705882352,90874.2,6
mixed,32,Mar08_221228_1838991,2.225235,51,17,11,69997,6363.363636363636,17555.0,22236,1311137,77125.70588235294,91173.2,6
mixed,32,Mar08_221228_1838991,2.225235,52,17,11,74896,6808.727272727273,17716.5,21718,1333757,78456.29411764706,92153.8,6
mixed,32,Mar08_221228_1838991,2.225235,53,15,9,59064,6562.666666666667,18451.399999999998,21467,1190678,79378.53333333334,91885.09999999999,6
mixed,32,Mar08_221228_1838991,2.225235,54,15,9,53896,5988.444444444444,19807.999999999993,29894,1229757,81983.8,91755.79999999999,6
mixed,32,Mar08_221228_1838991,2.225235,55,17,11,77050,7004.545454545455,18887.5,29987,1347027,79236.88235294117,90251.2,6
mixed,32,Mar08_221228_1838991,2.225235,56,17,11,77098,7008.909090909091,22050.5,30747,1339371,78786.5294117647,90564.6,6
mixed,32,Mar08_221228_1838991,2.225235,57,17,11,79435,7221.363636363636,24089.0,30059,1296818,76283.41176470589,87051.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,58,16,10,74323,7432.3,17949.69999999999,21610,1265482,79092.625,91792.5,6
mixed,32,Mar08_221228_1838991,2.225235,59,17,11,80862,7351.090909090909,17718.0,22304,1331809,78341.70588235294,92314.4,6
mixed,32,Mar08_221228_1838991,2.225235,60,15,9,61388,6820.888888888889,18675.999999999996,21936,1187435,79162.33333333333,91750.4,6
mixed,32,Mar08_221228_1838991,2.225235,61,15,9,66383,7375.888888888889,18501.799999999996,21507,1198146,79876.4,92483.0,6
mixed,32,Mar08_221228_1838991,2.225235,62,16,10,63853,6385.3,20291.14999999998,29882,1244097,77756.0625,92391.75,6
mixed,32,Mar08_221228_1838991,2.225235,63,17,11,74858,6805.272727272727,22455.0,29961,1350234,79425.5294117647,90114.0,6
mixed,32,Mar08_221228_1838991,2.225235,64,16,10,68021,6802.1,19829.649999999972,30640,1222192,76387.0,88248.75,6
mixed,32,Mar08_221228_1838991,2.225235,65,17,11,81919,7447.181818181818,21634.5,30091,1299529,76442.88235294117,87934.0,6
mixed,32,Mar08_221228_1838991,2.225235,66,16,10,67362,6736.2,17891.69999999999,21525,1272872,79554.5,91673.75,6
mixed,32,Mar08_221228_1838991,2.225235,67,17,11,77629,7057.181818181818,17704.0,22355,1334681,78510.64705882352,90316.4,6
mixed,32,Mar08_221228_1838991,2.225235,68,15,9,56442,6271.333333333333,18534.799999999996,21794,1223190,81546.0,92426.9,6
mixed,32,Mar08_221228_1838991,2.225235,69,15,9,66162,7351.333333333333,16651.599999999995,21514,1201378,80091.86666666667,91990.2,6
mixed,32,Mar08_221228_1838991,2.225235,70,16,10,69947,6994.7,20831.19999999998,29743,1299696,81231.0,91521.75,6
mixed,32,Mar08_221228_1838991,2.225235,71,16,10,71584,7158.4,22334.099999999984,29886,1269621,79351.3125,92281.75,6
mixed,32,Mar08_221228_1838991,2.225235,72,17,11,76392,6944.727272727273,19271.0,30489,1281913,75406.64705882352,87305.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,73,17,11,68098,6190.727272727273,18183.0,30012,1322849,77814.64705882352,88107.2,6
mixed,32,Mar08_221228_1838991,2.225235,74,16,10,70245,7024.5,20062.999999999996,21584,1249877,78117.3125,91697.0,6
mixed,32,Mar08_221228_1838991,2.225235,75,17,11,68897,6263.363636363636,17600.5,22248,1315545,77385.0,91159.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,76,15,9,63956,7106.222222222223,18663.799999999996,21823,1250943,83396.2,92971.2,6
mixed,32,Mar08_221228_1838991,2.225235,77,15,9,63649,7072.111111111111,16048.599999999995,21573,1190760,79384.0,92559.3,6
mixed,32,Mar08_221228_1838991,2.225235,78,15,9,58455,6495.0,21413.59999999999,29948,1197268,79817.86666666667,93064.2,6
mixed,32,Mar08_221228_1838991,2.225235,79,15,9,68420,7602.222222222223,21130.999999999993,29993,1225799,81719.93333333333,92267.0,6
mixed,32,Mar08_221228_1838991,2.225235,80,17,11,64081,5825.545454545455,18309.5,30610,1329424,78201.41176470589,90397.8,6
mixed,32,Mar08_221228_1838991,2.225235,81,16,10,70916,7091.6,20938.44999999998,30136,1226652,76665.75,89461.25,6
mixed,32,Mar08_221228_1838991,2.225235,82,16,10,62190,6219.0,17945.049999999992,21631,1272482,79530.125,91707.75,6
mixed,32,Mar08_221228_1838991,2.225235,83,16,10,74876,7487.6,19346.84999999999,22257,1257660,78603.75,92483.75,6
mixed,32,Mar08_221228_1838991,2.225235,84,15,9,63369,7041.0,18300.799999999996,21870,1199043,79936.2,91729.09999999999,6
mixed,32,Mar08_221228_1838991,2.225235,85,15,9,69479,7719.888888888889,19515.399999999998,21535,1196130,79742.0,92073.7,6
mixed,32,Mar08_221228_1838991,2.225235,86,15,9,66845,7427.222222222223,20861.19999999999,29470,1200047,80003.13333333333,91488.09999999999,6
mixed,32,Mar08_221228_1838991,2.225235,87,16,10,75306,7530.6,23184.649999999987,28442,1215215,75950.9375,91742.5,6
mixed,32,Mar08_221228_1838991,2.225235,88,18,12,85237,7103.083333333333,24203.499999999993,29489,1342895,74605.27777777778,86393.25,6
mixed,32,Mar08_221228_1838991,2.225235,89,17,11,80613,7328.454545454545,18803.0,29331,1284800,75576.4705882353,88960.2,6
mixed,32,Mar08_221228_1838991,2.225235,90,15,9,69458,7717.555555555556,18359.999999999996,21282,1191577,79438.46666666666,92722.9,6
mixed,32,Mar08_221228_1838991,2.225235,91,17,11,75993,6908.454545454545,17786.0,20975,1321793,77752.5294117647,91242.8,6
mixed,32,Mar08_221228_1838991,2.225235,92,16,10,72514,7251.4,17408.44999999999,21116,1231751,76984.4375,90500.25,6
mixed,32,Mar08_221228_1838991,2.225235,93,15,9,64549,7172.111111111111,17082.799999999996,19928,1210815,80721.0,91549.0,6
mixed,32,Mar08_221228_1838991,2.225235,94,16,10,74314,7431.4,19931.699999999975,29289,1267929,79245.5625,91492.75,6
mixed,32,Mar08_221228_1838991,2.225235,95,15,9,60871,6763.444444444444,21102.999999999993,28215,1174098,78273.2,91121.2,6
mixed,32,Mar08_221228_1838991,2.225235,96,17,11,82197,7472.454545454545,20278.0,29320,1260816,74165.64705882352,85460.6,6
mixed,32,Mar08_221228_1838991,2.225235,97,17,11,79617,7237.909090909091,18478.0,29225,1285823,75636.64705882352,87309.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,98,16,10,77435,7743.5,17572.09999999999,21245,1242525,77657.8125,90720.5,6
mixed,32,Mar08_221228_1838991,2.225235,99,16,10,77765,7776.5,17029.74999999999,21055,1251416,78213.5,91138.25,6
mixed,32,Mar08_221228_1838991,2.225235,100,16,10,69029,6902.9,17864.89999999999,21221,1256024,78501.5,93038.75,6
mixed,32,Mar08_221228_1838991,2.225235,101,16,10,75173,7517.3,17110.699999999993,20105,1227559,76722.4375,90625.25,6
mixed,32,Mar08_221228_1838991,2.225235,102,15,9,61362,6818.0,20735.19999999999,29398,1218171,81211.4,90754.79999999999,6
mixed,32,Mar08_221228_1838991,2.225235,103,15,9,69197,7688.555555555556,20349.59999999999,28598,1231509,82100.6,91540.4,6
mixed,32,Mar08_221228_1838991,2.225235,104,17,11,81763,7433.0,22473.0,29426,1269951,74703.0,90248.6,6
mixed,32,Mar08_221228_1838991,2.225235,105,17,11,85431,7766.454545454545,22043.0,29381,1306432,76848.94117647059,89047.2,6
mixed,32,Mar08_221228_1838991,2.225235,106,17,11,82925,7538.636363636364,18166.5,21179,1305407,76788.64705882352,92763.4,6
mixed,32,Mar08_221228_1838991,2.225235,107,16,10,73566,7356.6,17959.049999999992,20970,1225690,76605.625,90344.25,6
mixed,32,Mar08_221228_1838991,2.225235,108,17,11,75455,6859.545454545455,17088.5,21274,1324074,77886.70588235294,90514.4,6
mixed,32,Mar08_221228_1838991,2.225235,109,16,10,68782,6878.2,16850.749999999993,20066,1246160,77885.0,91742.5,6
mixed,32,Mar08_221228_1838991,2.225235,110,16,10,76234,7623.4,19913.39999999998,29466,1280412,80025.75,92842.5,6
mixed,32,Mar08_221228_1838991,2.225235,111,15,9,70850,7872.222222222223,20644.999999999993,28711,1202517,80167.8,91592.8,6
mixed,32,Mar08_221228_1838991,2.225235,112,17,11,71005,6455.0,19362.5,29357,1282612,75447.76470588235,86388.6,6
mixed,32,Mar08_221228_1838991,2.225235,113,18,12,89419,7451.583333333333,21904.89999999999,29265,1351498,75083.22222222222,85927.09999999999,6
mixed,32,Mar08_221228_1838991,2.225235,114,16,10,70195,7019.5,17558.19999999999,21232,1203072,75192.0,90480.75,6
mixed,32,Mar08_221228_1838991,2.225235,115,18,12,84422,7035.166666666667,17270.099999999995,21042,1367904,75994.66666666667,89883.9,6
mixed,32,Mar08_221228_1838991,2.225235,116,16,10,71292,7129.2,17410.09999999999,21155,1240009,77500.5625,90326.75,6
mixed,32,Mar08_221228_1838991,2.225235,117,15,9,67053,7450.333333333333,16988.199999999997,19919,1210000,80666.66666666667,91352.9,6
mixed,32,Mar08_221228_1838991,2.225235,118,16,10,72672,7267.2,21759.649999999983,29366,1251035,78189.6875,90392.75,6
mixed,32,Mar08_221228_1838991,2.225235,119,17,11,68754,6250.363636363636,18404.5,28342,1319042,77590.70588235294,90008.2,6
mixed,32,Mar08_221228_1838991,2.225235,120,17,11,80563,7323.909090909091,19434.0,29419,1286728,75689.88235294117,88798.0,6
mixed,32,Mar08_221228_1838991,2.225235,121,17,11,82982,7543.818181818182,18526.0,29305,1307252,76897.17647058824,87515.8,6
mixed,32,Mar08_221228_1838991,2.225235,122,16,10,77326,7732.6,17595.499999999993,21254,1215619,75976.1875,90814.0,6
mixed,32,Mar08_221228_1838991,2.225235,123,17,11,83547,7595.181818181818,16665.0,21095,1273691,74923.0,91576.59999999999,6
mixed,32,Mar08_221228_1838991,2.225235,124,16,10,69730,6973.0,17465.499999999993,21259,1248149,78009.3125,90543.0,6
mixed,32,Mar08_221228_1838991,2.225235,125,15,9,57677,6408.555555555556,17131.399999999998,20025,1167109,77807.26666666666,90490.09999999999,6
mixed,32,Mar08_221228_1838991,2.225235,126,15,9,68763,7640.333333333333,20708.399999999994,29450,1161532,77435.46666666666,90867.09999999999,6
mixed,32,Mar08_221228_1838991,2.225235,127,14,8,61481,7685.125,21244.94999999999,28365,1139392,81385.14285714286,91757.5,6
mixed,32,Mar08_221228_1838991,2.231844,0,16,10,69602,6960.2,23520.049999999985,30005,1253877,78367.3125,89246.25,6
mixed,32,Mar08_221228_1838991,2.231844,1,17,11,86059,7823.545454545455,27083.5,30352,1269278,74663.41176470589,88866.2,6
mixed,32,Mar08_221228_1838991,2.231844,2,16,10,68874,6887.4,17516.19999999999,22081,1249370,78085.625,91344.75,6
mixed,32,Mar08_221228_1838991,2.231844,3,16,10,74458,7445.8,19364.699999999993,21621,1235634,77227.125,92097.0,6
mixed,32,Mar08_221228_1838991,2.231844,4,14,8,62790,7848.75,17972.649999999998,19947,1156176,82584.0,91937.35,6
mixed,32,Mar08_221228_1838991,2.231844,5,16,10,73330,7333.0,18368.09999999999,22410,1246852,77928.25,90694.25,6
mixed,32,Mar08_221228_1838991,2.231844,6,15,9,56239,6248.777777777777,20085.399999999994,28943,1202483,80165.53333333334,92591.4,6
mixed,32,Mar08_221228_1838991,2.231844,7,15,9,60223,6691.444444444444,22769.59999999999,30606,1219121,81274.73333333334,91535.5,6
mixed,32,Mar08_221228_1838991,2.231844,8,18,12,84116,7009.666666666667,22270.19999999999,30078,1386684,77038.0,87509.2,6
mixed,32,Mar08_221228_1838991,2.231844,9,18,12,84283,7023.583333333333,21803.69999999999,30332,1343918,74662.11111111111,86589.55,6
mixed,32,Mar08_221228_1838991,2.231844,10,15,9,64466,7162.888888888889,18086.799999999996,22122,1209883,80658.86666666667,92886.4,6
mixed,32,Mar08_221228_1838991,2.231844,11,16,10,74338,7433.8,18393.899999999994,21669,1255042,78440.125,91599.5,6
mixed,32,Mar08_221228_1838991,2.231844,12,15,9,64581,7175.666666666667,17164.999999999996,19975,1189703,79313.53333333334,92601.7,6
mixed,32,Mar08_221228_1838991,2.231844,13,17,11,77718,7065.272727272727,18890.5,22528,1290895,75935.0,91298.59999999999,6
mixed,32,Mar08_221228_1838991,2.231844,14,15,9,56264,6251.555555555556,19583.59999999999,28996,1191899,79459.93333333333,91582.9,6
mixed,32,Mar08_221228_1838991,2.231844,15,16,10,64069,6406.9,21554.29999999998,30683,1303492,81468.25,91858.25,6
mixed,32,Mar08_221228_1838991,2.231844,16,16,10,77469,7746.9,23997.999999999985,30010,1260016,78751.0,89593.75,6
mixed,32,Mar08_221228_1838991,2.231844,17,15,9,70951,7883.444444444444,26424.999999999996,30329,1208050,80536.66666666667,89934.2,6
mixed,32,Mar08_221228_1838991,2.231844,18,16,10,67734,6773.4,17708.24999999999,22080,1226119,76632.4375,91433.5,6
mixed,32,Mar08_221228_1838991,2.231844,19,15,9,63414,7046.0,18593.199999999997,21488,1167345,77823.0,91726.2,6
